"book-chapter-10.2307_j.ctt1647ct2.7-ngram1.txt","book-chapter-10.2307_j.ctt1647ct2.7-ngram1.txt"
"journal-article-10.2307_43209236-ngram1.txt","THE UNORTHODOX AND « NON-POLITICAL » METHODS OF POLITICS / METODI NON ORTODOSSI E « NON-POLITICI » IN POLITICA"
"journal-article-10.2307_3491304-ngram1.txt","Respect and the Fourth Amendment"
"journal-article-10.2307_825631-ngram1.txt","The Juvenile Court Movement: The Illinois Experience"
"journal-article-10.2307_2764496-ngram1.txt","Education for Social Work"
"journal-article-10.2307_40962714-ngram1.txt","POLICE BAIL WITHOUT CHARGE: THE HUMAN RIGHTS IMPLICATIONS"
"journal-article-10.2307_2782274-ngram1.txt","The Organizational Context of Criminal Sentencing"
"journal-article-10.2307_20361966-ngram1.txt","Volume Information"
"journal-article-10.2307_20799507-ngram1.txt","Uniform Ethical Regulation of Federal Prosecutors"
"journal-article-10.2307_41447358-ngram1.txt","RECENT LITERATURE"
"journal-article-10.2307_27583316-ngram1.txt","Hasard ou myopie Réflexions autour de deux théories de l'histoire du droit"
"book-chapter-10.14321_j.ctt7ztcpg.9-ngram1.txt","book-chapter-10.14321_j.ctt7ztcpg.9-ngram1.txt"
"journal-article-10.2307_1147584-ngram1.txt","Guns, Youth Violence, and Social Identity in Inner Cities"
"journal-article-10.2307_30011836-ngram1.txt","The Violent Gang Problem in Chicago: A Local Community Approach"
"journal-article-10.2307_26343769-ngram1.txt","Bibliography"
"journal-article-10.1525_sp.2001.48.4.545-ngram1.txt","Bodies, Borders, and Sex Tourism in a Globalized World: A Tale of Two Cities— Amsterdam and Havana"
"journal-article-10.2307_2074358-ngram1.txt","Publications Received"
"journal-article-10.2307_1041197-ngram1.txt","Supplement: Social Stratification: 1969-1973"
"journal-article-10.2307_1135837-ngram1.txt","The Prosecuting Attorney. Powers and Duties in Criminal Prosecution"
"journal-article-10.2307_26296912-ngram1.txt","Literature on Al-Qaeda since 2001"
"journal-article-10.2307_1143111-ngram1.txt","The Use of Offshore Tax Havens for the Purpose of Criminally Evading Income Taxes"
"journal-article-10.2307_23252266-ngram1.txt","What Does It Mean to Control Migration? Soviet Mobility Policies in Comparative Perspective"
"journal-article-10.2307_3491398-ngram1.txt","Piercing the Prison Uniform of Invisibility for Black Female Inmates"
"journal-article-10.2307_1952094-ngram1.txt","Selected Articles and Documents on American Government and Politics"
"journal-article-10.2307_1339227-ngram1.txt","Front Matter"
"journal-article-10.2307_40270568-ngram1.txt","Notices of Periodicals and Occasional Publications Mainly of 2008"
"journal-article-10.2307_1144066-ngram1.txt","Reversing the Tide under the Commerce Clause"
"journal-article-10.2307_1393898-ngram1.txt","Preadjudicatory Detention in a Large Metropolitan Juvenile Court"
"journal-article-10.2307_1409659-ngram1.txt","The Economic Approach to Law: A Critical Introduction"
"journal-article-10.2307_3053785-ngram1.txt","Goose Bumps and \"The Search for Signs of Intelligent Life\" in Sociolegal Studies: After Twenty-Five Years"
"research-report-10.2307_resrep17653-ngram1.txt","research-report-10.2307_resrep17653-ngram1.txt"
"journal-article-10.2307_1147438-ngram1.txt","Fines and Day Fines"
"journal-article-10.2307_3600540-ngram1.txt","On the Background and Significance of Gustav Radbruch's Post-War Papers"
"journal-article-10.2307_42745063-ngram1.txt","LES PARADIGMES DU DROIT PÉNAL ET LES CRIMINOLOGIES CLINIQUES"
"book-chapter-10.2307_j.ctv1fxfqn.3-ngram1.txt","book-chapter-10.2307_j.ctv1fxfqn.3-ngram1.txt"
"book-chapter-10.2307_j.ctt1rqc976.8-ngram1.txt","book-chapter-10.2307_j.ctt1rqc976.8-ngram1.txt"
"journal-article-10.2307_40062365-ngram1.txt","What Should This Fight Be Called? Metaphors of Counterterrorism and Their Implications"
"journal-article-10.2307_42708614-ngram1.txt","«A Triumph of American Police Methods»: Representations of Police Work in Two Sensational Kidnap-Murder Cases of the 1920s"
"journal-article-10.1525_nclr.2012.15.2.157-ngram1.txt","Crime, Immigration, and Ad hoc Instrumentalism"
"journal-article-10.2307_27701503-ngram1.txt","Written Doctoral Examinations in Sociology at Some Leading Universities"
"journal-article-10.2307_828814-ngram1.txt","The Social and Legal Construction of Repressed Memory"
"journal-article-10.2307_800406-ngram1.txt","Arson, Urban Economy, and Organized Crime: The Case of Boston"
"journal-article-10.1525_sp.2013.60.3.383-ngram1.txt","The Role of Perceptions of the Police in Informal Social Control"
"journal-article-10.2307_1143668-ngram1.txt","Commentary on the Preliminary Draft of the Sentencing Guidelines Issued by the United States Sentencing Commission in September, 1986"
"journal-article-10.2307_3598268-ngram1.txt","Residential Stability and the Social Impact of Neighborhood Disadvantage: A Study of Gender- and Race-Contingent Effects"
"book-chapter-10.7312_cohe16870.8-ngram1.txt","book-chapter-10.7312_cohe16870.8-ngram1.txt"
"journal-article-10.2307_1141646-ngram1.txt","Volume Information"
"journal-article-10.2307_1140771-ngram1.txt","The Fourth Amendment and the Law of Arrest"
"journal-article-10.2307_23366753-ngram1.txt","Facilitating Violence: A Comparison of Gang-Motivated, Gang-Affiliated, and Nongang Youth Homicides"
"journal-article-10.2307_3653840-ngram1.txt","The Relationship between Lead and Crime"
"journal-article-10.2307_824885-ngram1.txt","Civilian Review Boards and the Handling of Complaints against the Police"
"journal-article-10.2307_3211453-ngram1.txt","Teaching Sociology: A Selected Bibliography"
"journal-article-10.2307_23640334-ngram1.txt","UNEMPLOYMENT, INEQUALITY, POVERTY AND CRIME: Spatial Distribution Patterns of Criminal Acts in Belgium, 2001—06"
"journal-article-10.2307_42745247-ngram1.txt","Femmes et emprisonnement le marquage du corps et l'automutilation"
"journal-article-10.2307_40018154-ngram1.txt","History, Human Rights, and Globalization"
"journal-article-10.2307_1138345-ngram1.txt","Volume Information"
"journal-article-10.2307_40042861-ngram1.txt","Bytes, BALCO, and Barry Bonds: An Exploration of the Law concerning the Search and Seizure of Computer Files and an Analysis of the Ninth Circuit's Decision in United States v. Comprehensive Drug Testing, Inc."
"journal-article-10.2307_42745794-ngram1.txt","Les professionnels de la surveillance financière. Le malentendu comme condition de possibilité"
"journal-article-10.2307_43481441-ngram1.txt","WHAT PUBLIC POLICIES AFFECT HEROIN USERS?"
"book-chapter-10.7440_j.ctt194xgpj.11-ngram1.txt","book-chapter-10.7440_j.ctt194xgpj.11-ngram1.txt"
"journal-article-10.1525_nclr.2012.15.2.224-ngram1.txt","Criminal Prohibitions on Membership in Terrorist Organizations"
"book-chapter-10.2307_j.ctt9qfrcj.6-ngram1.txt","book-chapter-10.2307_j.ctt9qfrcj.6-ngram1.txt"
"journal-article-10.2307_20877613-ngram1.txt","ADDRESSING PROBLEMS OF DELAY IN LIMITED JURISDICTION COURTS: A REPORT ON RESEARCH IN BRITAIN"
"journal-article-10.2307_27890488-ngram1.txt","LA COURBE DE GRAVITÉ DES CRIMES"
"journal-article-10.2307_4126355-ngram1.txt","Back Matter"
"journal-article-10.2307_canajsocicahican.39.4.473-ngram1.txt","The Elementary Forms of Religious Life: Discursive Monument, Symbolic Feast"
"book-chapter-10.5749_j.ctt189ttgm.5-ngram1.txt","book-chapter-10.5749_j.ctt189ttgm.5-ngram1.txt"
"journal-article-10.1525_sp.2003.50.3.416-ngram1.txt","Tough Love: Nurturing and Coercing Responsibility and Recovery in California Drug Courts"
"journal-article-10.2307_3053395-ngram1.txt","The Foundations of Parole in California"
"journal-article-10.2307_3491316-ngram1.txt","For Mice or Men or Children? Will the Expansion of the Eighth Amendment in Atkins v. Virginia Force the Supreme Court to Re-Examine the Minimum Age for the Death Penalty?"
"book-chapter-10.2307_j.ctt1657v5d.33-ngram1.txt","book-chapter-10.2307_j.ctt1657v5d.33-ngram1.txt"
"journal-article-10.2307_1144109-ngram1.txt","Capital Confusion: The Effect of Jury Instructions on the Decision to Impose Death"
"journal-article-10.2307_1944380-ngram1.txt","Back Matter"
"book-chapter-10.2307_j.ctt9qfq56.8-ngram1.txt","book-chapter-10.2307_j.ctt9qfq56.8-ngram1.txt"
"journal-article-10.2307_1602530-ngram1.txt","Offenders: Characteristics and Treatment"
"journal-article-10.2307_3600298-ngram1.txt","Partner Violence and Mental Health Outcomes in a New Zealand Birth Cohort"
"journal-article-10.2307_249677-ngram1.txt","Modeling IT Ethics: A Study in Situational Ethics"
"journal-article-10.2307_797197-ngram1.txt","Racially Based Jury Nullification: Black Power in the Criminal Justice System"
"journal-article-10.2307_2080409-ngram1.txt","Making and Remaking an Event: The Leopold and Loeb Case in American Culture"
"journal-article-10.2307_40042823-ngram1.txt","Improving Criminal Jury Verdicts: Learning from the Court-Martial"
"book-chapter-10.3138_9781442674677.9-ngram1.txt","book-chapter-10.3138_9781442674677.9-ngram1.txt"
"journal-article-10.2307_20753685-ngram1.txt","PROVOKING CHANGE: COMPARATIVE INSIGHTS ON FEMINIST HOMICIDE LAW REFORM"
"journal-article-10.2307_23639377-ngram1.txt","CRIME MEASURES AND THE SPATIAL ANALYSIS OF CRIMINAL ACTIVITY"
"journal-article-10.2307_1143909-ngram1.txt","Determinants of Judicial Waiver Decisions for Violent Juvenile Offenders"
"book-chapter-10.2307_j.ctt1t89h41.14-ngram1.txt","book-chapter-10.2307_j.ctt1t89h41.14-ngram1.txt"
"journal-article-10.2307_1143546-ngram1.txt","Speedy Trial Act of 1974: Dismissal Sanction for Noncompliance with the Act: Defining the Range of District Courts' Discretion to Dismiss Cases with Prejudice"
"journal-article-10.2307_1144105-ngram1.txt","England Limits the Right to Silence and Moves Towards an Inquisitorial System of Justice"
"journal-article-10.2307_20684838-ngram1.txt","BALANCING LENITY, RATIONALITY, AND FINALITY: A CASE FOR SPECIAL VERDICT FORMS IN CASES INVOLVING OVERLAPPING FEDERAL CRIMINAL OFFENSES"
"journal-article-10.2307_24507558-ngram1.txt","Kidnap insurance and its impact on kidnapping outcomes"
"journal-article-10.2307_43287581-ngram1.txt","The Consequences of Paternal Incarceration for Maternal Neglect and Harsh Parenting"
"journal-article-10.2307_1946169-ngram1.txt","Back Matter"
"journal-article-10.2307_30163457-ngram1.txt","JPAM Doctoral Dissertation Listing 2007"
"journal-article-10.2307_23638878-ngram1.txt","RESTORATIVE JUSTICE AS A FRAMEWORK FOR JUVENILE JUSTICE REFORM: A South African Perspective"
"journal-article-10.2307_3551731-ngram1.txt","\"Place Your Bets!\" On Gambling, Government and Society"
"journal-article-10.2307_3560454-ngram1.txt","Special Supplement: The XYY Controversy: Researching Violence and Genetics"
"journal-article-10.2307_43610761-ngram1.txt","WHY DO THE POLICE USE DEADLY FORCE?: Explaining Police Encounters in Mumbai"
"journal-article-10.2307_3050597-ngram1.txt","Rapes without Rapists: Consent and Reasonable Mistake"
"journal-article-10.2307_42744917-ngram1.txt","DU CÔTÉ DES FILLES ET DES FEMMES LEUR DÉLINQUANCE, LEUR CRIMINALITÉ"
"book-chapter-10.2307_j.ctt1t89c43.7-ngram1.txt","book-chapter-10.2307_j.ctt1t89c43.7-ngram1.txt"
"journal-article-10.2307_2781549-ngram1.txt","Reflected Appraisals, Parental Labeling, and Delinquency: Specifying a Symbolic Interactionist Theory"
"journal-article-10.2307_829126-ngram1.txt","Megan's Law: Crime and Democracy in Late Modern America"
"journal-article-10.2307_1227960-ngram1.txt","Juvenile Justice Reform: An Historical Perspective"
"journal-article-10.2307_25072571-ngram1.txt","Sexual Harassment: Why the Corporate World Still Doesn't \"Get It\""
"journal-article-10.2307_3878446-ngram1.txt","The Nature and Correlates of Mexican-American Adolescents' Time with Parents and Peers"
"journal-article-10.2307_23074045-ngram1.txt","THE DEVASTATING IMPACT OF PRIOR CRIMES EVIDENCE AND OTHER MYTHS OF THE CRIMINAL JUSTICE PROCESS"
"journal-article-10.2307_42862836-ngram1.txt","Negative Social Sanctions and Juvenile Delinquency: Effects of Labeling in a Model of Deviant Behavior"
"journal-article-10.2307_1393624-ngram1.txt","A Status Passage Analysis of the Defendant's Progress Through the Magistrates' Court"
"journal-article-10.2307_2092234-ngram1.txt","Back Matter"
"journal-article-10.2307_2094288-ngram1.txt","Back Matter"
"journal-article-10.2307_43617013-ngram1.txt","Have We Moved Beyond the Civil Rights Revolution?"
"journal-article-10.2307_1051129-ngram1.txt","Cults and the Ideology of Individualism in First Amendment Discourse"
"journal-article-10.2307_3787592-ngram1.txt","'That Disposition to Theft, with Which They Have Been Branded': Moral Economy, Slave Management, and the Law"
"journal-article-10.2307_40785178-ngram1.txt","Mediator Assessment, Documentation, and Disposition of Child Custody Cases Involving Intimate Partner Abuse: A Naturalistic Evaluation of One County's Practices"
"journal-article-10.2307_43262405-ngram1.txt","Strafzumessung in Europa"
"journal-article-10.1086_231308-ngram1.txt","Book Reviews"
"journal-article-10.1086_231313-ngram1.txt","Book Reviews"
"journal-article-10.1086_231322-ngram1.txt","Book Reviews"
"journal-article-10.1086_231334-ngram1.txt","Book Reviews"
"journal-article-10.1086_210270-ngram1.txt","Interracial Conflict and Interracial Homicide: Do Political and Economic Rivalries Explain White Killings of Blacks or Black Killings of Whites?1"
"journal-article-10.2307_41958943-ngram1.txt","Public Housing Transformation and Crime: Making the Case for Responsible Relocation"
"journal-article-10.2307_1143982-ngram1.txt","Go Directly to Jail, Do Not Pass Go, Do Not Keep House"
"journal-article-10.2307_764672-ngram1.txt","Objectivist versus Subjectivist Views of Criminality: A Study in the Role of Social Science in Criminal Law Theory"
"journal-article-10.2307_3202448-ngram1.txt","Student Victimization: National and School System Effects on School Violence in 37 Nations"
"journal-article-10.1525_sp.2009.56.1.205-ngram1.txt","Neighborhoods and Self-Control: Toward an Expanded View of Socialization"
"journal-article-10.2307_40042860-ngram1.txt","The Uneasy Entente between Legal Insanity and Mens Rea: Beyond Clark v. Arizona"
"book-chapter-10.2307_j.ctt183q2tb.6-ngram1.txt","book-chapter-10.2307_j.ctt183q2tb.6-ngram1.txt"
"journal-article-10.2307_1372868-ngram1.txt","The Treatment of Foreign Country Convictions as Predicates for Sentence Enhancement under Recidivist Statutes"
"journal-article-10.2307_447468-ngram1.txt","The \"New Federalism\" and Prisoners' Rights: State Supreme Courts in Comparative Perspective"
"book-chapter-10.5749_j.ctttsxkq.9-ngram1.txt","book-chapter-10.5749_j.ctttsxkq.9-ngram1.txt"
"journal-article-10.1086_210227-ngram1.txt","Book Reviews"
"journal-article-10.1086_210244-ngram1.txt","Book Reviews"
"journal-article-10.1086_210247-ngram1.txt","Book Reviews"
"journal-article-10.1086_210265-ngram1.txt","Book Reviews"
"journal-article-10.2307_23645136-ngram1.txt","THE CATHOLIC AND JEWISH COURT: EXPLAINING THE ABSENCE OF PROTESTANTS ON THE NATION'S HIGHEST JUDICIAL BODY"
"journal-article-10.2307_1140919-ngram1.txt","The Teaching of Comparative Law in the Course on Criminal Law"
"book-chapter-10.7758_9781610445375.13-ngram1.txt","book-chapter-10.7758_9781610445375.13-ngram1.txt"
"journal-article-10.2307_1142816-ngram1.txt","Fourth Amendment. In-Court Identifications"
"journal-article-10.2307_1096123-ngram1.txt","Lawyers and Clients: The First Meeting"
"journal-article-10.2307_1143545-ngram1.txt","The Separation of Powers and Abuses in Prosecutorial Discretion"
"journal-article-10.2307_23677625-ngram1.txt","ON THE SOCIAL AND LEGAL PHILOSOPHER'S ENCOUNTER WITH NIETZSCHE"
"journal-article-10.2307_419631-ngram1.txt","Social Science Journals: A Review of Research Sources and Publishing Opportunities for Political Scientists"
"journal-article-10.2307_42863432-ngram1.txt","Fear of Crime in Israel: A Multidimensional Approach"
"book-chapter-10.2307_j.ctt1t6p769.11-ngram1.txt","book-chapter-10.2307_j.ctt1t6p769.11-ngram1.txt"
"journal-article-10.2307_1143881-ngram1.txt","Out of the Quagmire after Jacobson v. United States: Towards a More Balanced Entrapment Standard"
"journal-article-10.2307_23638807-ngram1.txt","CRACK TO HEROIN? Drug Markets and Transition"
"journal-article-10.2307_3699642-ngram1.txt","Nonstate Actors, Terrorism, and Weapons of Mass Destruction"
"journal-article-10.2307_1143745-ngram1.txt","Justifying Searches on the Basis of Equality of Treatment"
"journal-article-10.2307_3052823-ngram1.txt","Law and Society: A Selected Bibliography"
"journal-article-10.2307_40731128-ngram1.txt","Working in Prison: Time as Experienced by Inmate-Workers"
"journal-article-10.2307_41330505-ngram1.txt","Social determinants of crime in a welfare state: Do they still matter?"
"journal-article-10.2307_43263005-ngram1.txt","Punitivität und Rechtsgutslehre: Skeptische Anmerkungen zu einigen Leitbegriffen der heutigen Strafrechtstheorie"
"journal-article-10.2307_1144088-ngram1.txt","Fifth Amendment. The Covert Narrowing of Double Jeopardy Precedent: The Supreme Court's Real Reason for Hearing Schiro v. Farley"
"journal-article-10.2307_796377-ngram1.txt","Living with Leon"
"book-chapter-10.2307_j.ctt1t890ff.9-ngram1.txt","book-chapter-10.2307_j.ctt1t890ff.9-ngram1.txt"
"journal-article-10.1086_210274-ngram1.txt","Book Reviews"
"journal-article-10.2307_27977030-ngram1.txt","Intervening with Youthful Substance Abusers: A Preliminary Analysis of a Juvenile Drug Court"
"journal-article-10.2307_43895391-ngram1.txt","HUMILIATION, DEGRADATION, PENETRATION: WHAT LEGISLATIVELY REQUIRED PRE-ABORTION TRANSVAGINAL ULTRASOUNDS AND RAPE HAVE IN COMMON"
"journal-article-10.2307_43553010-ngram1.txt","Economic growth and crime against small and medium sized enterprises in developing economies"
"journal-article-10.2307_1215793-ngram1.txt","The (Heterosexual) Regendering of a Modern State: Criminalizing and Implementing Domestic Violence Law in Trinidad"
"journal-article-10.2307_24357599-ngram1.txt","Transnational Organized Crime: An Imminent Threat to the Nation-State?"
"journal-article-10.2307_2579663-ngram1.txt","Cross-National Evidence on Homicide and the Age Structure of the Population"
"journal-article-10.2307_23638292-ngram1.txt","THE RECIDIVISM OF SEX OFFENDERS IN THE WESTERN AUSTRALIAN PRISON POPULATION"
"journal-article-10.2307_30053081-ngram1.txt","The Neighborhood Context of Racial and Ethnic Disparities in Arrest"
"book-chapter-10.2307_j.ctt13x0j2b.16-ngram1.txt","book-chapter-10.2307_j.ctt13x0j2b.16-ngram1.txt"
"journal-article-10.2307_1143442-ngram1.txt","Fourteenth Amendment. Reexamining Judicial Vindictiveness"
"journal-article-10.2307_1389540-ngram1.txt","The Conditional Effect of Peer Groups on the Relationship between Parental Labeling and Youth Delinquency"
"journal-article-10.2307_23639213-ngram1.txt","HOMICIDE IN THE RUSSIAN EMPIRE AND SOVIET UNION: Continuity or Change?"
"journal-article-10.2307_29766016-ngram1.txt","THE MANAGEMENT OF POLICE KILLINGS"
"journal-article-10.2307_41236596-ngram1.txt","Social Insecurities and Fear of Crime: A Cross-National Study on the Impact of Welfare State Policies on Crime-related Anxieties"
"book-chapter-10.2307_j.ctv47w5j0.8-ngram1.txt","book-chapter-10.2307_j.ctv47w5j0.8-ngram1.txt"
"journal-article-10.2307_25166446-ngram1.txt","The Financial Services Authority and Money Laundering a Game of Cat and Mouse"
"journal-article-10.2307_2779632-ngram1.txt","The Class Structure of Gender and Delinquency: Toward a Power-Control Theory of Common Delinquent Behavior"
"journal-article-10.2307_29766267-ngram1.txt","Apartheid in South Africa and the Universal Declaration of Human Rights"
"journal-article-10.2307_40267802-ngram1.txt","Juvenile Justice before Juvenile Court: Cops, Courts, and Kids in Turn-of-the-Century Detroit"
"journal-article-10.2307_42750981-ngram1.txt","STRATÉGIES DE CHANGEMENT ET POLITIQUES PÉNALES"
"journal-article-10.2307_1147564-ngram1.txt","Mandatory Penalties"
"journal-article-10.2307_2069242-ngram1.txt","Publications Received"
"journal-article-10.2307_1147539-ngram1.txt","Criminal Deterrence Research at the Outset of the Twenty-First Century"
"journal-article-10.2307_1372715-ngram1.txt","Credence, Character, and the Rules of Evidence: Seeing Through the Liar's Tale"
"journal-article-10.2307_27977082-ngram1.txt","Successfully Acquiring Data from the Criminal Courts: Is It What You Know, Who You Know, or What You Don't Tell Them?"
"journal-article-10.2307_41336933-ngram1.txt","Setting the Record \"Straight\": Girls, Sexuality, and the Juvenile Correctional System"
"journal-article-10.2307_1140570-ngram1.txt","Volume Information"
"journal-article-10.2307_1142799-ngram1.txt","Criminal Statistics in the United States"
"journal-article-10.2307_23714832-ngram1.txt","Keeping Social Work Honest: Evaluating as Profession and Practice"
"journal-article-10.2307_44114701-ngram1.txt","CRIMINAL CONSTITUTIONAL AVOIDANCE"
"journal-article-10.2307_1066684-ngram1.txt","The Franco-American Codes"
"journal-article-10.2307_1068525-ngram1.txt","Scientific Proof and Relations of Law and Medicine"
"journal-article-10.2307_1143057-ngram1.txt","Sixth and Fourteenth Amendments: Appointed Counsel Has No Constitutional Duty to Argue All Nonfrivolous Issues on Appeal"
"journal-article-10.2307_1372126-ngram1.txt","The Determinate Sentencing Movement and the Eighth Amendment: Excessive Punishment before and after Rummel v. Estelle"
"journal-article-10.2307_26145790-ngram1.txt","The Impact of Housing Vouchers on Crime in US Cities and Suburbs"
"journal-article-10.2307_1144223-ngram1.txt","Another Stab at \"Schneckloth\": The Problem of Limited Consent Searches and Plain View Seizures"
"journal-article-10.2307_20635294-ngram1.txt","Privacy and Property"
"journal-article-10.2307_27866482-ngram1.txt","WOMEN'S HEALTH IN THE ENGLISH-SPEAKING CARIBBEAN: THE CASE OF TRINIDAD AND TOBAGO"
"journal-article-10.2307_189914-ngram1.txt","Feminist Rape Education: Does It Work?"
"journal-article-10.2307_23639071-ngram1.txt","EXPERIENCE AND EXPRESSION: Social and Cultural Significance in the Fear of Crime"
"journal-article-10.2307_25790685-ngram1.txt","POLICE RESPONSE TO VICTIMS OF DOMESTIC AND NON-DOMESTIC VIOLENCE"
"journal-article-10.2307_26229191-ngram1.txt",""
"journal-article-10.2307_591018-ngram1.txt","Truth and Goodness, Mirrors and Masks Part II: A Sociology of Beauty and the Face"
"journal-article-10.2307_20081424-ngram1.txt","War and Social History: Britain and the Home Front during the Second World War"
"journal-article-10.2307_3491346-ngram1.txt","The Seduction of Innocence: The Attraction and Limitations of the Focus on Innocence in Capital Punishment Law and Advocacy"
"journal-article-10.2307_765117-ngram1.txt","Substitution in Regulatory Agencies: FDA Enforcement Alternatives"
"journal-article-10.2307_1136523-ngram1.txt","Criminal Appeals. Technicality and Prejudicial Error"
